name,gmap_id,latitude,longitude,category,avg_rating,num_of_reviews,url
Best Western Lakefront Hotel - Closed,0x88033659884808e9:0x1a3994604a3f5cc5,44.093005,-87.65313499999999,Hotel,3.4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88033659884808e9:0x1a3994604a3f5cc5?authuser=-1&hl=en&gl=us
"5280 Transport Service LLC dba Lafayette Private Car Service, LLC",0x86249b533da1f5eb:0xcd28a050f77ae4fb,30.2449327,-92.00976829999999,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86249b533da1f5eb:0xcd28a050f77ae4fb?authuser=-1&hl=en&gl=us
Last Harbor,0x89a45b30d11ec2d9:0xd3e7c1b46ff238f8,35.5586325,-75.4641315,Hotel,4.2,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89a45b30d11ec2d9:0xd3e7c1b46ff238f8?authuser=-1&hl=en&gl=us
Holiday Inn Express,0x88404efaf0af8277:0xf2421ac24353e222,39.318342799999996,-84.4929471,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88404efaf0af8277:0xf2421ac24353e222?authuser=-1&hl=en&gl=us
Stone Gate Inn,0x880d91cbb0b0dfcb:0x29d06d53d5c0e050,40.7761117,-87.71793509999999,Hotel,4.5,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x880d91cbb0b0dfcb:0x29d06d53d5c0e050?authuser=-1&hl=en&gl=us
Crowne Plaza Charlotte Uptown,0x8856a0209455ab95:0xb7848d1916537449,35.2187847,-80.8363181,Hotel,3.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8856a0209455ab95:0xb7848d1916537449?authuser=-1&hl=en&gl=us
Westbrook Inn Lake George,0x89dfc5b358e40001:0x167ccca5d2ab6216,43.4152333,-73.718203,Hotel,3.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dfc5b358e40001:0x167ccca5d2ab6216?authuser=-1&hl=en&gl=us
GrandFloridianVilla,0x88dd73c363db06ad:0xd99764aee62a1649,28.130688799999998,-81.6290992,Hotel,4.9,16,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd73c363db06ad:0xd99764aee62a1649?authuser=-1&hl=en&gl=us
The Leaner Cabin,0x87f42bc18c45ae13:0x3593f627319a419c,44.275123199999996,-93.80297709999999,Resort hotel,4.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87f42bc18c45ae13:0x3593f627319a419c?authuser=-1&hl=en&gl=us
Royal Room,0x8620a62c9671952b:0xe911e76d344efdce,29.9672488,-90.0387068,Hotel,4.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8620a62c9671952b:0xe911e76d344efdce?authuser=-1&hl=en&gl=us
Lake Tobesofkee Duck Ponds,0x88f3f6a1eeb33ca1:0xacac428181f5a6db,32.859095599999996,-83.8428765,Hotel,4.5,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f3f6a1eeb33ca1:0xacac428181f5a6db?authuser=-1&hl=en&gl=us
PERMANENTLY CLOSED - Crossland Memphis - Sycamore View,0x887f8323c8fe1e13:0xf5bec6c8bdd206ef,35.164117,-89.86644199999999,Hotel,2.2,74,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887f8323c8fe1e13:0xf5bec6c8bdd206ef?authuser=-1&hl=en&gl=us
Oats Bin,0x88061505c68cca71:0xcd0a0339c1a697d,42.826842899999995,-89.06408499999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88061505c68cca71:0xcd0a0339c1a697d?authuser=-1&hl=en&gl=us
Ramada Inn,0x886468b42fec50ff:0x3e1507acb47735bc,36.1362591,-86.7239543,Hotel,3.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x886468b42fec50ff:0x3e1507acb47735bc?authuser=-1&hl=en&gl=us
Eastland Hotel,0x8824d6e1fe1e747f:0xc8095268889e2428,42.452876599999996,-82.9665576,Hotel,2.5,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8824d6e1fe1e747f:0xc8095268889e2428?authuser=-1&hl=en&gl=us
Cartier Beauty And Spa,0x89e80e49a4b50af3:0x5ca1bc0b9a5bcc27,41.1767313,-73.22160319999999,Resort hotel,4.0,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e80e49a4b50af3:0x5ca1bc0b9a5bcc27?authuser=-1&hl=en&gl=us
Sunny Fort Myers Rentals,0x88db3f000732ef7f:0x19d90f4f316cbc5c,26.544082399999997,-81.9145017,Resort hotel,3.6,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88db3f000732ef7f:0x19d90f4f316cbc5c?authuser=-1&hl=en&gl=us
Sand Castle Casa,0x88915b820a9ef1ef:0x4c132fd851ad5575,30.378667699999998,-86.3782076,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88915b820a9ef1ef:0x4c132fd851ad5575?authuser=-1&hl=en&gl=us
NOLA Hotel,0x8620af7cdebf8423:0xeae3d12a8185fe24,29.9772222,-90.1036111,Hotel,4.0,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8620af7cdebf8423:0xeae3d12a8185fe24?authuser=-1&hl=en&gl=us
Thundercloud Resort,0x80c4b3bef6d46297:0xa79331226a28fe71,34.2424651,-116.9177802,Resort hotel,2.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c4b3bef6d46297:0xa79331226a28fe71?authuser=-1&hl=en&gl=us
Palm Motel,0x80c2582ec4877969:0x35cfb5033435968,34.5826762,-118.11907169999999,Hotel,3.1,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2582ec4877969:0x35cfb5033435968?authuser=-1&hl=en&gl=us
Ka eo kai hotel,0x7c06e54d8bff41af:0x11617f6460bfff97,22.2145789,-159.4739294,Hotel,3.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7c06e54d8bff41af:0x11617f6460bfff97?authuser=-1&hl=en&gl=us
Carriage House Inn B & B,0x87e554cf0f5ea977:0x2eef4fa5fd041d20,42.517649999999996,-92.408272,Hotel,4.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87e554cf0f5ea977:0x2eef4fa5fd041d20?authuser=-1&hl=en&gl=us
Stanford Sierra Conference Center,0x809988d6e406d255:0x3989758f83f17f2a,38.8836845,-120.0727927,Resort hotel,4.8,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x809988d6e406d255:0x3989758f83f17f2a?authuser=-1&hl=en&gl=us
Emerald Coast Resort,0x8893f29a74157061:0xac86ffd7e5a6d26a,30.228551999999997,-85.88168,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8893f29a74157061:0xac86ffd7e5a6d26a?authuser=-1&hl=en&gl=us
The Cove,0x87526d17f86cd313:0xdd50ef218d003a2f,40.684838899999995,-111.49978499999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87526d17f86cd313:0xdd50ef218d003a2f?authuser=-1&hl=en&gl=us
Blackhawk hill cabin rental & campground,0x887b08930b8e4677:0xd2c797d69529e8c,36.4008685,-88.11476239999999,Hotel,4.1,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x887b08930b8e4677:0xd2c797d69529e8c?authuser=-1&hl=en&gl=us
Copper Kettle Motel,0x89dc4ca7b63134bf:0xaf23c9cf30d4bf44,42.3087071,-74.2308664,Hotel,4.5,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89dc4ca7b63134bf:0xaf23c9cf30d4bf44?authuser=-1&hl=en&gl=us
Hotel Crossroads,0x883490e010c168d9:0xa45e22870848f78c,40.654384799999995,-79.83884239999999,Hotel,3.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883490e010c168d9:0xa45e22870848f78c?authuser=-1&hl=en&gl=us
Super 8 Glacier Park/Columbia Falls,0x536640e8ef9cbd83:0x570151d432601258,48.365676799999996,-114.1466664,Hotel,3.7,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x536640e8ef9cbd83:0x570151d432601258?authuser=-1&hl=en&gl=us
Jockey Cap Motel,0x4cb3a85456ee69c3:0x12d83b6568d6896a,44.0204465,-70.9642552,Hotel,4.3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb3a85456ee69c3:0x12d83b6568d6896a?authuser=-1&hl=en&gl=us
Palmetto Bluff,0x88fb85e11da79357:0x4634668180a9f3ba,32.202422999999996,-80.8881454,Hotel,4.9,15,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88fb85e11da79357:0x4634668180a9f3ba?authuser=-1&hl=en&gl=us
Norway Hills Resort,0x52b79773df84705d:0xb90c633352862e82,47.073379499999994,-94.93990319999999,Resort hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52b79773df84705d:0xb90c633352862e82?authuser=-1&hl=en&gl=us
Chisholm Suite Hotel,0x87ad44aee3f081fd:0x77e3ea83f873d361,34.5165939,-97.9662776,Hotel,2.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87ad44aee3f081fd:0x77e3ea83f873d361?authuser=-1&hl=en&gl=us
Atlantic Oceanside Suites,0x89b8b61b06b66e35:0xdb94dc48402c9e22,38.70034,-75.078999,Extended stay hotel,4.3,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b8b61b06b66e35:0xdb94dc48402c9e22?authuser=-1&hl=en&gl=us
Havasu Landing Resort,0x80d1ec3df7c7a68f:0xb43cf96a7df0b615,34.4901385,-114.4046353,Hotel,3.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80d1ec3df7c7a68f:0xb43cf96a7df0b615?authuser=-1&hl=en&gl=us
Rio Inn Motel,0x80dcace02c016979:0x6803b5742ee97282,34.0669713,-117.31442849999999,Hotel,3.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcace02c016979:0x6803b5742ee97282?authuser=-1&hl=en&gl=us
River Ranch at Cedar Shore,0x8781305fa56ab425:0xc2993f0bae18b243,43.8293326,-99.3429445,Hotel,2.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8781305fa56ab425:0xc2993f0bae18b243?authuser=-1&hl=en&gl=us
Smokey Mountain Getaways,0x885bff1e80c53443:0x31f27cd4c7a53960,35.805991899999995,-83.54852749999999,Resort hotel,3.5,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bff1e80c53443:0x31f27cd4c7a53960?authuser=-1&hl=en&gl=us
Rustic Royal Retreat,0x87354bf891346c5b:0x51c9394c49be9df9,37.5153222,-112.53234839999999,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87354bf891346c5b:0x51c9394c49be9df9?authuser=-1&hl=en&gl=us
Hampton B&B,0x87134b7b36d16abf:0xb9ff0d419fb02e91,39.0083476,-104.7444866,Hotel,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87134b7b36d16abf:0xb9ff0d419fb02e91?authuser=-1&hl=en&gl=us
Fairway One at The Lodge,0x808de7696de8bbe9:0x28ec80bc8c566f8,36.569620199999996,-121.9497858,Hotel,4.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x808de7696de8bbe9:0x28ec80bc8c566f8?authuser=-1&hl=en&gl=us
Murphy Landing Resort,0x52ba78f1a9286dfd:0x7de6c5524f463e67,47.4222214,-93.4996542,Resort hotel,5.0,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x52ba78f1a9286dfd:0x7de6c5524f463e67?authuser=-1&hl=en&gl=us
Omni Scottsdale Resort & Spa,0x872b0dc95bdf4529:0xa65cbb93496ad88c,33.5305411,-111.97278019999999,Resort hotel,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b0dc95bdf4529:0xa65cbb93496ad88c?authuser=-1&hl=en&gl=us
Kentucky Cardinal Inn Elizabethtown,0x8868e932d234488f:0x70af1634bb8c950b,37.6808125,-85.8496232,Hotel,3.1,64,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8868e932d234488f:0x70af1634bb8c950b?authuser=-1&hl=en&gl=us
Curt ~ Black Bear Inn,0x883f058cbdad944d:0xcffd509f2079df41,40.330937999999996,-84.1634478,Hotel,3.7,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883f058cbdad944d:0xcffd509f2079df41?authuser=-1&hl=en&gl=us
Bluegill R&R,0x88454fb6bfb58c73:0x659912fda8acdea3,37.1900024,-82.4169082,Hotel,4.3,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88454fb6bfb58c73:0x659912fda8acdea3?authuser=-1&hl=en&gl=us
New Nautilus Hotel,0x89c26f45eee3cd61:0x2662039bdad2c4d,40.5870102,-73.73514399999999,Extended stay hotel,4.0,34,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c26f45eee3cd61:0x2662039bdad2c4d?authuser=-1&hl=en&gl=us
Rodeway Inn At the Beach,0x89c0ee88047af38d:0xd5695bf69c36e6aa,39.3503198,-74.452805,Hotel,2.6,38,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c0ee88047af38d:0xd5695bf69c36e6aa?authuser=-1&hl=en&gl=us
Gochenour Cabin,0x885bff77fe53fd6d:0x8c4be3395cab915e,35.7878506,-83.5814281,Hotel,4.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bff77fe53fd6d:0x8c4be3395cab915e?authuser=-1&hl=en&gl=us
Tranquilty Rocks,0x54c1dbed6b6c0eb3:0xdb35e66d9002cee6,44.5042829,-124.0812916,Hotel,3.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54c1dbed6b6c0eb3:0xdb35e66d9002cee6?authuser=-1&hl=en&gl=us
Martin servicos,0x54905f92e53cd151:0xcab0e76b6bc40fdb,47.3654807,-122.1965764,Hotel,4.5,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54905f92e53cd151:0xcab0e76b6bc40fdb?authuser=-1&hl=en&gl=us
Shangri-La Paradise,0x80e9a59f1af1933d:0x30a5a3e55393c149,34.4324024,-119.2823511,Resort hotel,4.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80e9a59f1af1933d:0x30a5a3e55393c149?authuser=-1&hl=en&gl=us
Executive Residency by Best Western Denver-Stapleton,0x876c7b30f9f64fbd:0x70d89ea797579bd5,39.7806555,-104.90457029999999,Hotel,3.4,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x876c7b30f9f64fbd:0x70d89ea797579bd5?authuser=-1&hl=en&gl=us
Relax Inn,0x89c7b8935b5fce6b:0x17c95de613da4755,39.5736346,-76.0634362,Hotel,2.5,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c7b8935b5fce6b:0x17c95de613da4755?authuser=-1&hl=en&gl=us
Sundown Motel,0x884706b05dedaeaf:0xe91fb41c16b8325,39.2024725,-82.98042339999999,Hotel,3.4,13,https://www.google.com/maps/place//data=!4m2!3m1!1s0x884706b05dedaeaf:0xe91fb41c16b8325?authuser=-1&hl=en&gl=us
Freymoyer's Hotel & Restaurant,0x89c677758d82b37d:0x563e70418e913854,40.375161,-75.91896899999999,Hotel,4.5,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89c677758d82b37d:0x563e70418e913854?authuser=-1&hl=en&gl=us
Anaheim Jolly Roger Hotel,0x80dcd7dc50270acb:0x2d2f9eed7b18d0b0,33.8030256,-117.9171549,Hotel,3.1,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80dcd7dc50270acb:0x2d2f9eed7b18d0b0?authuser=-1&hl=en&gl=us
Central Hotel & Central Liquor,0x87a89ea6f402123d:0x7e2168ba411fc1b8,36.8342034,-99.6305288,Hotel,2.8,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87a89ea6f402123d:0x7e2168ba411fc1b8?authuser=-1&hl=en&gl=us
Linden Texas RV Park,0x86342a811a436aaf:0x327b181d6280119a,33.006813,-94.3602066,Hotel,4.6,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x86342a811a436aaf:0x327b181d6280119a?authuser=-1&hl=en&gl=us
Ginosi Queen Anne Apartel,0x54906ab02244222d:0x208cfb684741837a,47.6238823,-122.36300349999999,Hotel,3.7,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54906ab02244222d:0x208cfb684741837a?authuser=-1&hl=en&gl=us
Kenai Riverfront Resort,0x56c66395ad1e781f:0x65d0ac7da95668b9,60.5052436,-151.1083294,Resort hotel,4.2,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x56c66395ad1e781f:0x65d0ac7da95668b9?authuser=-1&hl=en&gl=us
Magnuson Hotel and Suites Gulf Shores,0x889a04ce45e4b54b:0x69dd99eebda77346,30.263771,-87.690777,Hotel,2.5,58,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889a04ce45e4b54b:0x69dd99eebda77346?authuser=-1&hl=en&gl=us
"Island Suites, LLC",0x88c2c4c6ccdd15b3:0x9f4484ccc3220b38,27.9228147,-82.4500202,Hotel,5.0,45,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c2c4c6ccdd15b3:0x9f4484ccc3220b38?authuser=-1&hl=en&gl=us
Relax Inn Oakley,0x870a97f613b4a7ad:0xc9fc084e05734334,39.1199715,-100.81070749999999,Hotel,3.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x870a97f613b4a7ad:0xc9fc084e05734334?authuser=-1&hl=en&gl=us
Red Hawk Lodge,0x5351193b32819d89:0xd5c22c92e2324427,44.6056086,-111.82466029999999,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x5351193b32819d89:0xd5c22c92e2324427?authuser=-1&hl=en&gl=us
Kealakekua Bay Bed and Breakfast,0x7954013b48055df9:0x149da26a40128326,19.474135,-155.9161371,Hotel,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x7954013b48055df9:0x149da26a40128326?authuser=-1&hl=en&gl=us
Deer Acres,0x87ca54e82f3e3327:0x925a48a1cbf62175,35.194869,-94.42441579999999,Resort hotel,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87ca54e82f3e3327:0x925a48a1cbf62175?authuser=-1&hl=en&gl=us
S Cal Corporate Housing,0x80c2b362ee533fa7:0xc66ec267bc79011e,33.853572,-118.3949859,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80c2b362ee533fa7:0xc66ec267bc79011e?authuser=-1&hl=en&gl=us
Sockeye Cabins,0x56e87737dc795dff:0xd2f72fec865dd5c,58.683597199999994,-156.67091209999998,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x56e87737dc795dff:0xd2f72fec865dd5c?authuser=-1&hl=en&gl=us
Pelican Hill,0x80db89906f85b56b:0x251e7de58d897330,33.2327471,-117.1391269,Hotel,4.4,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80db89906f85b56b:0x251e7de58d897330?authuser=-1&hl=en&gl=us
Anna Maria Island Beach Sands,0x88c3119bd2c8b907:0x9b9ea4db07ec65ab,27.4691527,-82.699602,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c3119bd2c8b907:0x9b9ea4db07ec65ab?authuser=-1&hl=en&gl=us
Building 71,0x88dd8081a8007249:0xaebc4131dc396da9,28.402667899999997,-81.4684089,Hotel,4.8,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88dd8081a8007249:0xaebc4131dc396da9?authuser=-1&hl=en&gl=us
Morani River Ranch,0x865f1eba089ccbff:0x9641fd35e631cf38,29.3383085,-99.9798241,Hotel,4.9,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865f1eba089ccbff:0x9641fd35e631cf38?authuser=-1&hl=en&gl=us
Airstream Houseboat-Yacht Rental In Scenic Lake Travis Cove,0x865b31dcd6a0aca1:0x565340c3e972d3cc,30.4329812,-97.8782645,Hotel,5.0,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x865b31dcd6a0aca1:0x565340c3e972d3cc?authuser=-1&hl=en&gl=us
OYO Hotel Ellisville,0x889cdfcc9848c1b5:0x509d43b895dd568a,31.615319099999997,-89.2105728,Hotel,4.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x889cdfcc9848c1b5:0x509d43b895dd568a?authuser=-1&hl=en&gl=us
Burney Falls Lodging,0x54cd0d20f847e9e1:0xf224fa4ea6e41bcd,40.8872772,-121.65498489999999,Hotel,4.3,18,https://www.google.com/maps/place//data=!4m2!3m1!1s0x54cd0d20f847e9e1:0xf224fa4ea6e41bcd?authuser=-1&hl=en&gl=us
Rim Rock Dogwood,0x88708d67f3bbb047:0x628ca7cd67675b26,37.5994677,-88.2773824,Hotel,4.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88708d67f3bbb047:0x628ca7cd67675b26?authuser=-1&hl=en&gl=us
Lytton Station Vineyard Vista,0x80841051312f2585:0xa9f6d1e681f84ccc,38.6636619,-122.86102269999999,Hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80841051312f2585:0xa9f6d1e681f84ccc?authuser=-1&hl=en&gl=us
Skyo Lodge,0x549727e3c2bd17a3:0xd5a2eeb632834fff,46.6033531,-121.6717367,Hotel,4.8,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x549727e3c2bd17a3:0xd5a2eeb632834fff?authuser=-1&hl=en&gl=us
Buck's Harbor llc,0x881d3705dd7b7c63:0xb42b7b875fdbf4eb,44.6119582,-87.4361454,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x881d3705dd7b7c63:0xb42b7b875fdbf4eb?authuser=-1&hl=en&gl=us
Days Inn Riverton,0x8758dd14a8c3bb59:0x2258cbe034d06bec,43.0241252,-108.40361229999999,Hotel,3.5,24,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8758dd14a8c3bb59:0x2258cbe034d06bec?authuser=-1&hl=en&gl=us
Bed-No-Breakfast,0x881733978e5744e5:0x4e679a46c8e29428,42.0828579,-86.2021855,Resort hotel,4.3,17,https://www.google.com/maps/place//data=!4m2!3m1!1s0x881733978e5744e5:0x4e679a46c8e29428?authuser=-1&hl=en&gl=us
The Balfour Hotel,0x88d9b59de9f49399:0xc08ac4428d184e9,25.7731258,-80.1325214,Hotel,4.6,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88d9b59de9f49399:0xc08ac4428d184e9?authuser=-1&hl=en&gl=us
Clarion,0x89de0dfc808682b9:0x81849b3c4855cf29,42.771054,-73.7529802,Hotel,3.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89de0dfc808682b9:0x81849b3c4855cf29?authuser=-1&hl=en&gl=us
Jewell Lake Resort,0x8820ad4302a1d5d7:0xfa85cf777030445f,44.683251999999996,-83.6108843,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8820ad4302a1d5d7:0xfa85cf777030445f?authuser=-1&hl=en&gl=us
Tranquil Waters Cabin,0x8844778136fd29f9:0xead2142f376ccaa6,37.9966827,-83.5650771,Hotel,5.0,2,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8844778136fd29f9:0xead2142f376ccaa6?authuser=-1&hl=en&gl=us
Four Beach Lovers,0x88c311b753535b35:0x1e9237ef60e4bce6,27.488107,-82.70773899999999,Hotel,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88c311b753535b35:0x1e9237ef60e4bce6?authuser=-1&hl=en&gl=us
Buffalo Bill's House,0x883523f92ead82d7:0x2c4caef58a133f47,40.0903821,-79.7219312,Hotel,4.8,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x883523f92ead82d7:0x2c4caef58a133f47?authuser=-1&hl=en&gl=us
Winegardner & Hammons Inc,0x8841c840ab7a840d:0x172a4e30deaafe88,39.0569236,-84.6272346,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x8841c840ab7a840d:0x172a4e30deaafe88?authuser=-1&hl=en&gl=us
Pine Cliff Resort,0x80960c5b4af198e7:0x1756cba0b44b78a2,37.6259924,-118.9880671,Hotel,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x80960c5b4af198e7:0x1756cba0b44b78a2?authuser=-1&hl=en&gl=us
Days Inn Scottsdale/Fashion Square Resort,0x872b0ba2891e3a11:0x326a1bc34a1d368d,33.5049007,-111.92619789999999,Hotel,3.5,4,https://www.google.com/maps/place//data=!4m2!3m1!1s0x872b0ba2891e3a11:0x326a1bc34a1d368d?authuser=-1&hl=en&gl=us
Sunrise Pines Sanctuary,0x885a2153eb7c73bf:0xe17855623646cea6,35.7707169,-82.6454767,Hotel,4.9,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885a2153eb7c73bf:0xe17855623646cea6?authuser=-1&hl=en&gl=us
Thompson Hotel,0x864e99efe36ab5fd:0x2e77c5a4ba4d88fc,32.7816867,-96.80004009999999,Hotel,5.0,8,https://www.google.com/maps/place//data=!4m2!3m1!1s0x864e99efe36ab5fd:0x2e77c5a4ba4d88fc?authuser=-1&hl=en&gl=us
Splash Resort by Blue Swell Vacation Rentals,0x88938cdf93baaaab:0xa49ceca3a32c8fa7,30.232920099999998,-85.9114867,Resort hotel,4.4,5,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88938cdf93baaaab:0xa49ceca3a32c8fa7?authuser=-1&hl=en&gl=us
ARA,0x89e6bd2e6c243fe3:0x902525bd94283703,42.1040279,-72.1468787,Resort hotel,2.4,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e6bd2e6c243fe3:0x902525bd94283703?authuser=-1&hl=en&gl=us
Hollywood,0x89e60e6029e295bb:0x4af49c12a0d96b0f,41.3536175,-72.09427769999999,Hotel,4.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89e60e6029e295bb:0x4af49c12a0d96b0f?authuser=-1&hl=en&gl=us
I Do Cabin,0x885bfdbd572552f1:0x61088dc6b48ce9e,35.7605005,-83.4754655,Hotel,4.8,6,https://www.google.com/maps/place//data=!4m2!3m1!1s0x885bfdbd572552f1:0x61088dc6b48ce9e?authuser=-1&hl=en&gl=us
Posey Knob,0x88862b383e7bc5ad:0xd54bb179c4302c14,33.697157,-87.595702,Resort hotel,5.0,1,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88862b383e7bc5ad:0xd54bb179c4302c14?authuser=-1&hl=en&gl=us
Country Hearth Inn & Suites Albany,0x88f27c4cb472dce5:0x20f90c642850f4bb,31.6188941,-84.2275026,Hotel,3.2,28,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88f27c4cb472dce5:0x20f90c642850f4bb?authuser=-1&hl=en&gl=us
Locally Crafted Yurt,0x4cb3bd6e0506fdff:0xfc87703c8e47dca7,44.159352999999996,-71.0356857,Hotel,5.0,7,https://www.google.com/maps/place//data=!4m2!3m1!1s0x4cb3bd6e0506fdff:0xfc87703c8e47dca7?authuser=-1&hl=en&gl=us
The Bard's Nest,0x89b4a0843a17fd15:0x2d0404c5a6204f1e,38.1495125,-79.0712361,Hotel,5.0,3,https://www.google.com/maps/place//data=!4m2!3m1!1s0x89b4a0843a17fd15:0x2d0404c5a6204f1e?authuser=-1&hl=en&gl=us
River Myst RV,0x87ced4fde5cf803d:0x3d92305f26e2777b,36.5079474,-93.7085919,Resort hotel,4.4,25,https://www.google.com/maps/place//data=!4m2!3m1!1s0x87ced4fde5cf803d:0x3d92305f26e2777b?authuser=-1&hl=en&gl=us
Hands Therapeutic Massage,0x88184d4007a6922b:0xea4d7bdd4f34b330,42.8829602,-85.6124471,Resort hotel,4.1,47,https://www.google.com/maps/place//data=!4m2!3m1!1s0x88184d4007a6922b:0xea4d7bdd4f34b330?authuser=-1&hl=en&gl=us
